id,x,y,dd,v,d,t,s,r,p,c
11176641,13.824006,100.608798,2021-08-10,รถจักรยานยนต์,16285536,0:00,K,0,0,0
11176650,13.76750381,100.7324202,2021-02-20,รถจักรยานยนต์,16137792,0:00,K,0,0,0
11176667,13.646545,100.362237,2021-03-21,รถจักรยานยนต์,16162848,0:00,K,0,0,0
11176673,13.75420904,100.4092938,2021-04-11,รถจักรยานยนต์,16180992,0:00,K,0,0,0
11176729,13.73240365,100.58219,2021-02-10,รถจักรยานยนต์,16129152,0:00,K,0,0,0
11176794,13.776714,100.455358,2021-02-24,รถจักรยานยนต์,16141248,0:00,K,0,0,0
11176811,13.783896,100.394887,2021-02-20,รถจักรยานยนต์,16137792,0:00,K,0,0,0
11176816,13.710041,100.542081,2021-05-18,รถจักรยานยนต์,16212960,0:00,K,0,0,0
11176858,13.67128117,100.5058841,2021-01-03,รถจักรยานยนต์,16096320,0:00,K,0,0,0
11176903,13.677177,100.608335,2021-01-01,รถจักรยานยนต์,16094592,0:00,K,0,0,0
11177576,13.928742,100.580705,2021-03-16,รถจักรยานยนต์,16158528,0:00,K,0,0,0
11177595,13.71766822,100.4517605,2021-03-18,รถจักรยานยนต์,16160256,0:00,K,0,0,0
11177614,13.72247178,100.7312531,2021-03-20,รถจักรยานยนต์,16161984,0:00,K,0,0,0
11177622,13.71878541,100.4672097,2021-03-21,รถจักรยานยนต์,16162848,0:00,K,0,0,0
11177646,13.72917732,100.7464223,2021-03-24,รถจักรยานยนต์,16165440,0:00,K,0,0,0
11177655,13.72614213,100.5808619,2021-03-25,รถจักรยานยนต์,16166304,0:00,K,0,0,0
11177686,13.74763,100.52066,2021-03-28,รถจักรยานยนต์,16168896,0:00,K,0,0,0
11177701,13.68231791,100.6104306,2021-03-29,รถจักรยานยนต์,16169760,0:00,K,0,0,0
11177702,13.73256585,100.7842103,2021-03-30,รถจักรยานยนต์,16170624,0:00,K,0,0,0
11177711,13.811318,100.572111,2021-03-31,รถจักรยานยนต์,16171488,0:00,K,0,0,0
11177725,13.85884226,100.6923074,2021-04-02,รถจักรยานยนต์,16173216,0:00,K,0,0,0
11177739,13.83488046,100.7667166,2021-04-03,รถจักรยานยนต์,16174080,0:00,K,0,0,0
11177749,13.74863364,100.5989166,2021-04-04,รถจักรยานยนต์,16174944,0:00,K,0,0,0
11177757,13.83408905,100.851698,2021-04-04,รถจักรยานยนต์,16174944,0:00,K,0,0,0
11177759,13.749309,100.446933,2021-04-05,รถจักรยานยนต์,16175808,0:00,K,0,0,0
11177770,13.695287,100.676854,2021-04-06,รถจักรยานยนต์,16176672,0:00,K,0,0,0
11177777,13.79596689,100.4105403,2021-04-08,รถจักรยานยนต์,16178400,0:00,K,0,0,0
11177784,13.69541056,100.6061424,2021-04-08,รถจักรยานยนต์,16178400,0:00,K,0,0,0
11177842,13.83176,100.61327,2021-04-13,รถจักรยานยนต์,16182720,0:00,K,0,0,0
11177846,13.939621,100.641884,2021-04-13,รถจักรยานยนต์,16182720,0:00,K,0,0,0
11177875,13.775582,100.841455,2021-04-16,รถจักรยานยนต์,16185312,0:00,K,0,0,0
11177892,13.75411167,100.363945,2021-04-18,รถจักรยานยนต์,16187040,0:00,K,0,0,0
11177895,13.779082,100.644163,2021-04-19,รถจักรยานยนต์,16187904,0:00,K,0,0,0
11177914,13.79517437,100.6041288,2021-04-22,รถจักรยานยนต์,16190496,0:00,K,0,0,0
11177917,13.73599112,100.4877722,2021-04-23,รถจักรยานยนต์,16191360,0:00,K,0,0,0
11177933,13.71819652,100.4686102,2021-04-26,รถจักรยานยนต์,16193952,0:00,K,0,0,0
11177935,13.77079506,100.7998586,2021-04-26,รถจักรยานยนต์,16193952,0:00,K,0,0,0
11177942,13.813855,100.578456,2021-04-26,รถจักรยานยนต์,16193952,0:00,K,0,0,0
11177949,13.72114355,100.6987819,2021-04-27,รถจักรยานยนต์,16194816,0:00,K,0,0,0
11177954,13.76214756,100.7293252,2021-04-27,รถจักรยานยนต์,16194816,0:00,K,0,0,0
11177957,13.84015332,100.7858196,2021-04-28,รถจักรยานยนต์,16195680,0:00,K,0,0,0
11177969,13.944347,100.746631,2021-04-30,รถจักรยานยนต์,16197408,0:00,K,0,0,0
11177979,13.68269058,100.4998706,2021-05-02,รถจักรยานยนต์,16199136,0:00,K,0,0,0
11178017,13.721796,100.463542,2021-05-10,รถจักรยานยนต์,16206048,0:00,K,0,0,0
11178019,13.7157781,100.7028971,2021-05-10,รถจักรยานยนต์,16206048,0:00,K,0,0,0
11178021,13.820279,100.5325,2021-05-10,รถจักรยานยนต์,16206048,0:00,K,0,0,0
11178028,13.8431229,100.7136403,2021-05-11,รถจักรยานยนต์,16206912,0:00,K,0,0,0
11178051,13.69919,100.544782,2021-05-14,รถจักรยานยนต์,16209504,0:00,K,0,0,0
11178055,13.824871,100.628174,2021-05-15,รถจักรยานยนต์,16210368,0:00,K,0,0,0
11178064,13.62714143,100.3940172,2021-05-16,รถจักรยานยนต์,16211232,0:00,K,0,0,0
11178074,13.614902,100.381613,2021-05-17,รถจักรยานยนต์,16212096,0:00,K,0,0,0
11178077,13.736725,100.630947,2021-05-17,รถจักรยานยนต์,16212096,0:00,K,0,0,0
11178078,13.70727873,100.4688264,2021-05-17,รถจักรยานยนต์,16212096,0:00,K,0,0,0
11178081,13.70757123,100.3678054,2021-05-18,รถจักรยานยนต์,16212960,0:00,K,0,0,0
11178082,13.746154,100.427271,2021-05-18,รถจักรยานยนต์,16212960,0:00,K,0,0,0
11178091,13.80572699,100.8511253,2021-05-20,รถจักรยานยนต์,16214688,0:00,K,0,0,0
11178099,13.75298552,100.7712515,2021-05-20,รถจักรยานยนต์,16214688,0:00,K,0,0,0
11178103,13.88634014,100.6159286,2021-05-21,รถจักรยานยนต์,16215552,0:00,K,0,0,0
11178135,13.84470175,100.6509477,2021-05-25,รถจักรยานยนต์,16219008,0:00,K,0,0,0
11178143,13.677784,100.498719,2021-05-27,รถจักรยานยนต์,16220736,0:00,K,0,0,0
11178148,13.901762,100.694891,2021-05-28,รถจักรยานยนต์,16221600,0:00,K,0,0,0
11178149,13.901762,100.694891,2021-05-28,รถจักรยานยนต์,16221600,0:00,K,0,0,0
11178178,13.90993318,100.6169987,2021-05-31,รถจักรยานยนต์,16224192,0:00,K,0,0,0
11178218,13.77800688,100.3537442,2021-06-05,รถจักรยานยนต์,16228512,0:00,K,0,0,0
11178219,13.685849,100.650189,2021-06-05,รถจักรยานยนต์,16228512,0:00,K,0,0,0
11178226,13.707707,100.783419,2021-06-06,รถจักรยานยนต์,16229376,0:00,K,0,0,0
11178233,13.894076,100.671245,2021-06-07,รถจักรยานยนต์,16230240,0:00,K,0,0,0
11178235,13.719656,100.505945,2021-06-07,รถจักรยานยนต์,16230240,0:00,K,0,0,0
11178258,13.781445,100.543783,2021-06-12,รถจักรยานยนต์,16234560,0:00,K,0,0,0
11178263,13.62885272,100.5045953,2021-06-13,รถจักรยานยนต์,16235424,0:00,K,0,0,0
11178274,13.78459,100.494545,2021-06-13,รถจักรยานยนต์,16235424,0:00,K,0,0,0
11178284,13.67438157,100.6458646,2021-06-15,รถจักรยานยนต์,16237152,0:00,K,0,0,0
11178285,13.757283,100.520569,2021-06-15,รถจักรยานยนต์,16237152,0:00,K,0,0,0
11178298,13.739124,100.497559,2021-06-17,รถจักรยานยนต์,16238880,0:00,K,0,0,0
11178299,13.739124,100.497559,2021-06-17,รถจักรยานยนต์,16238880,0:00,K,0,0,0
11178313,13.711842,100.346477,2021-06-18,รถจักรยานยนต์,16239744,0:00,K,0,0,0
11178324,13.821275,100.901604,2021-06-20,รถจักรยานยนต์,16241472,0:00,K,0,0,0
11178336,13.689664,100.509261,2021-06-22,รถจักรยานยนต์,16243200,0:00,K,0,0,0
11178371,13.824173,100.608712,2021-06-25,รถจักรยานยนต์,16245792,0:00,K,0,0,0
11178385,13.75687163,100.5013656,2021-06-26,รถจักรยานยนต์,16246656,0:00,K,0,0,0
11178387,13.801531,100.706111,2021-06-26,รถจักรยานยนต์,16246656,0:00,K,0,0,0
11178394,13.787301,100.704467,2021-06-28,รถจักรยานยนต์,16248384,0:00,K,0,0,0
11178407,13.709167,100.491651,2021-06-29,รถจักรยานยนต์,16249248,0:00,K,0,0,0
11178408,13.719801,100.543675,2021-06-29,รถจักรยานยนต์,16249248,0:00,K,0,0,0
11178411,13.825874,100.640948,2021-06-29,รถจักรยานยนต์,16249248,0:00,K,0,0,0
11178413,13.82443497,100.870569,2021-06-30,รถจักรยานยนต์,16250112,0:00,K,0,0,0
11178418,13.731478,100.388869,2021-07-01,รถจักรยานยนต์,16250976,0:00,K,0,0,0
11178425,13.74052921,100.4707643,2021-07-01,รถจักรยานยนต์,16250976,0:00,K,0,0,0
11175588,13.7300339,100.7468052,2021-04-21,รถจักรยานยนต์,16189632,0:00,K,0,0,0
11175619,13.812845,100.703303,2021-05-05,รถจักรยานยนต์,16201728,0:00,K,0,0,0
11175631,13.64507682,100.3801566,2021-05-09,รถจักรยานยนต์,16205184,0:00,K,0,0,0
11175646,13.71170695,100.4224101,2021-05-16,รถจักรยานยนต์,16211232,0:00,K,0,0,0
11175683,13.614235,100.405946,2021-06-01,รถจักรยานยนต์,16225056,0:00,K,0,0,0
11175688,13.922974,100.658743,2021-06-03,รถจักรยานยนต์,16226784,0:00,K,0,0,0
11175717,13.924001,100.624382,2021-06-16,รถจักรยานยนต์,16238016,0:00,K,0,0,0
11175738,13.612316,100.404873,2021-06-23,รถจักรยานยนต์,16244064,0:00,K,0,0,0
11175739,13.689225,100.389095,2021-06-23,รถจักรยานยนต์,16244064,0:00,K,0,0,0
11175756,13.72957565,100.8056954,2021-07-05,รถจักรยานยนต์,16254432,0:00,K,0,0,0
11175812,13.827912,100.765559,2021-08-07,รถจักรยานยนต์,16282944,0:00,K,0,0,0
11175847,13.71486805,100.5764574,2021-08-23,รถจักรยานยนต์,16296768,0:00,K,0,0,0
11176013,13.71543805,100.5598626,2021-07-23,รถจักรยานยนต์,16269984,0:00,K,0,0,0
11176045,13.65835692,100.4130733,2021-03-12,รถจักรยานยนต์,16155072,0:00,K,0,0,0
11176062,13.613234,100.415902,2021-04-18,รถจักรยานยนต์,16187040,0:00,K,0,0,0
11176125,13.754089,100.460956,2021-01-17,รถจักรยานยนต์,16108416,0:00,K,0,0,0
11176205,13.7327186,100.80839,2021-01-09,รถจักรยานยนต์,16101504,0:00,K,0,0,0
11176223,13.737886,100.588728,2021-05-20,รถจักรยานยนต์,16214688,0:00,K,0,0,0
11176266,13.649107,100.385142,2021-03-03,รถจักรยานยนต์,16147296,0:00,K,0,0,0
11176320,13.728583,100.395707,2021-04-29,รถจักรยานยนต์,16196544,0:00,K,0,0,0
11176330,13.84017416,100.7860741,2021-02-26,รถจักรยานยนต์,16142976,0:00,K,0,0,0
11176381,13.76694826,100.6019796,2021-03-19,รถจักรยานยนต์,16161120,0:00,K,0,0,0
11176451,13.814889,100.516398,2021-09-12,รถจักรยานยนต์,16314048,0:00,K,0,0,0
11176454,13.68912,100.659077,2021-05-29,รถจักรยานยนต์,16222464,0:00,K,0,0,0
11176470,13.769179,100.464775,2021-03-03,รถจักรยานยนต์,16147296,0:00,K,0,0,0
11176480,13.693994,100.380268,2021-06-19,รถจักรยานยนต์,16240608,0:00,K,0,0,0
11176486,13.83404868,100.8518019,2021-05-05,ไม่ระบุพาหนะ,16201728,0:00,K,0,0,0
11176495,13.67899512,100.5716714,2021-07-01,รถจักรยานยนต์,16250976,0:00,K,0,0,0
11176500,13.789861,100.703309,2021-01-21,รถจักรยานยนต์,16111872,0:00,K,0,0,0
11176504,13.764215,100.471025,2021-01-16,รถจักรยานยนต์,16107552,0:00,K,0,0,0
11176514,13.754089,100.460956,2021-01-18,รถจักรยานยนต์,16109280,0:00,K,0,0,0
11176528,13.855706,100.85371,2021-01-07,รถจักรยานยนต์,16099776,0:00,K,0,0,0
11175277,13.858722,100.844435,2021-01-05,รถจักรยานยนต์,16098048,0:00,K,0,0,0
11175285,13.7327186,100.80839,2021-01-09,รถจักรยานยนต์,16101504,0:00,K,0,0,0
11175297,13.750984,100.51698,2021-01-13,รถจักรยานยนต์,16104960,0:00,K,0,0,0
11175306,13.80471114,100.8621553,2021-01-19,รถจักรยานยนต์,16110144,0:00,K,0,0,0
11175321,13.62592768,100.4669599,2021-01-22,รถจักรยานยนต์,16112736,0:00,K,0,0,0
11175327,13.81144721,100.591291,2021-01-24,รถจักรยานยนต์,16114464,0:00,K,0,0,0
11175345,13.907155,100.671531,2021-02-03,รถจักรยานยนต์,16123104,0:00,K,0,0,0
11175366,13.68302709,100.4910948,2021-02-10,รถจักรยานยนต์,16129152,0:00,K,0,0,0
11175367,13.927155,100.593694,2021-02-12,รถจักรยานยนต์,16130880,0:00,K,0,0,0
11175368,13.927155,100.593694,2021-02-12,รถจักรยานยนต์,16130880,0:00,K,0,0,0
11175404,13.760781,100.52688,2021-02-22,รถจักรยานยนต์,16139520,0:00,K,0,0,0
11175444,13.70507029,100.6909546,2021-03-07,รถจักรยานยนต์,16150752,0:00,K,0,0,0
11175457,13.641595,100.432725,2021-03-10,รถจักรยานยนต์,16153344,0:00,K,0,0,0
11175468,13.81986,100.6580391,2021-03-13,รถจักรยานยนต์,16155936,0:00,K,0,0,0
11175474,13.835734,100.606194,2021-03-15,รถจักรยานยนต์,16157664,0:00,K,0,0,0
11175502,13.91680548,100.8638648,2021-03-23,รถจักรยานยนต์,16164576,0:00,K,0,0,0
11179635,13.787228,100.68992,2021-01-20,รถจักรยานยนต์,16111008,0:00,K,0,0,0
11179638,13.71985602,100.5090609,2021-06-30,รถจักรยานยนต์,16250112,0:00,K,0,0,0
11179646,13.825553,100.874224,2021-03-25,รถจักรยานยนต์,16166304,0:00,K,0,0,0
11179654,13.747258,100.592022,2021-02-03,รถจักรยานยนต์,16123104,0:00,K,0,0,0
11179684,13.932085,100.576477,2021-08-30,รถจักรยานยนต์,16302816,0:00,K,0,0,0
11179694,13.863043,100.602765,2021-07-30,รถจักรยานยนต์,16276032,0:00,K,0,0,0
11179721,13.758626,100.395266,2021-04-21,รถจักรยานยนต์,16189632,0:00,K,0,0,0
11179729,13.677737,100.646083,2021-08-18,รถจักรยานยนต์,16292448,0:00,K,0,0,0
11179768,13.750597,100.512494,2021-03-06,รถจักรยานยนต์,16149888,0:00,K,0,0,0
11179769,13.678281,100.623607,2021-02-15,รถจักรยานยนต์,16133472,0:00,K,0,0,0
11179794,13.767512,100.650311,2021-01-24,รถจักรยานยนต์,16114464,0:00,K,0,0,0
11179813,13.85527,100.845844,2021-09-12,รถจักรยานยนต์,16314048,0:00,K,0,0,0
11179819,13.719159,100.446655,2021-02-16,รถจักรยานยนต์,16134336,0:00,K,0,0,0
11179826,13.613478,100.411887,2021-01-26,รถจักรยานยนต์,16116192,0:00,K,0,0,0
11179861,13.830825,100.551625,2021-05-02,รถจักรยานยนต์,16199136,0:00,K,0,0,0
11179863,13.67451481,100.3452969,2021-03-19,รถจักรยานยนต์,16161120,0:00,K,0,0,0
11179879,13.70922494,100.3926704,2021-02-01,รถจักรยานยนต์,16121376,0:00,K,0,0,0
11179880,13.882647,100.584384,2021-05-21,รถจักรยานยนต์,16215552,0:00,K,0,0,0
11179885,13.734304,100.690955,2021-02-28,ไม่ระบุพาหนะ,16144704,0:00,K,0,0,0
11179891,13.726273,100.544531,2021-02-25,รถจักรยานยนต์,16142112,0:00,K,0,0,0
11179899,13.777968,100.586597,2021-06-10,รถจักรยานยนต์,16232832,0:00,K,0,0,0
11179900,13.895693,100.752343,2021-05-27,รถจักรยานยนต์,16220736,0:00,K,0,0,0
11179938,13.801285,100.509926,2021-06-20,รถจักรยานยนต์,16241472,0:00,K,0,0,0
11179941,13.917835,100.64822,2021-02-17,รถจักรยานยนต์,16135200,0:00,K,0,0,0
11179956,13.70604943,100.4861454,2021-08-16,รถจักรยานยนต์,16290720,0:00,K,0,0,0
11179966,13.647206,100.495774,2021-04-18,รถจักรยานยนต์,16187040,0:00,K,0,0,0
11180017,13.709761,100.395548,2021-08-15,รถจักรยานยนต์,16289856,0:00,K,0,0,0
11180031,13.62675531,100.4446647,2021-08-30,รถจักรยานยนต์,16302816,0:00,K,0,0,0
11180035,13.721621,100.434037,2021-06-07,รถจักรยานยนต์,16230240,0:00,K,0,0,0
11182723,13.797287,100.744928,2021-08-22,รถจักรยานยนต์,16295904,0:00,K,0,0,0
11182786,13.717785,100.477694,2021-02-14,รถจักรยานยนต์,16132608,0:00,K,0,0,0
11182800,13.84153036,100.5588004,2021-08-15,รถจักรยานยนต์,16289856,0:00,K,0,0,0
11182810,13.887841,100.582713,2021-01-15,รถจักรยานยนต์,16106688,0:00,K,0,0,0
11176909,13.69928232,100.4628206,2021-01-02,รถจักรยานยนต์,16095456,0:00,K,0,0,0
11176922,13.70937119,100.3925766,2021-01-03,รถจักรยานยนต์,16096320,0:00,K,0,0,0
11176929,13.797726,100.541298,2021-01-05,รถจักรยานยนต์,16098048,0:00,K,0,0,0
11176945,13.758133,100.554864,2021-01-06,รถจักรยานยนต์,16098912,0:00,K,0,0,0
11176951,13.828465,100.625449,2021-01-07,รถจักรยานยนต์,16099776,0:00,K,0,0,0
11176957,13.86185587,100.7206858,2021-01-08,รถจักรยานยนต์,16100640,0:00,K,0,0,0
11176972,13.74555897,100.5797626,2021-01-10,รถจักรยานยนต์,16102368,0:00,K,0,0,0
11176977,13.754245,100.460565,2021-01-11,รถจักรยานยนต์,16103232,0:00,K,0,0,0
11176987,13.6897305,100.6696947,2021-01-12,รถจักรยานยนต์,16104096,0:00,K,0,0,0
11176994,13.714616,100.478288,2021-01-13,รถจักรยานยนต์,16104960,0:00,K,0,0,0
11177010,13.78567466,100.4887619,2021-01-15,รถจักรยานยนต์,16106688,0:00,K,0,0,0
11177046,13.80053214,100.5836058,2021-01-19,รถจักรยานยนต์,16110144,0:00,K,0,0,0
11177064,13.701457,100.492054,2021-01-21,รถจักรยานยนต์,16111872,0:00,K,0,0,0
11177070,13.83130688,100.4130298,2021-01-22,รถจักรยานยนต์,16112736,0:00,K,0,0,0
11177092,13.73357191,100.6964182,2021-01-25,รถจักรยานยนต์,16115328,0:00,K,0,0,0
11177097,13.718666,100.567898,2021-01-26,รถจักรยานยนต์,16116192,0:00,K,0,0,0
11177116,13.66145032,100.4506209,2021-01-29,รถจักรยานยนต์,16118784,0:00,K,0,0,0
11177117,13.72180441,100.4578716,2021-01-29,รถจักรยานยนต์,16118784,0:00,K,0,0,0
11177119,13.860622,100.864071,2021-01-30,รถจักรยานยนต์,16119648,0:00,K,0,0,0
11177120,13.71694025,100.3639711,2021-02-01,รถจักรยานยนต์,16121376,0:00,K,0,0,0
11177129,13.849222,100.62597,2021-02-03,รถจักรยานยนต์,16123104,0:00,K,0,0,0
11177133,13.750453,100.794191,2021-02-03,รถจักรยานยนต์,16123104,0:00,K,0,0,0
11177134,13.67041069,100.5054332,2021-02-03,รถจักรยานยนต์,16123104,0:00,K,0,0,0
11177175,13.77269223,100.81293,2021-02-07,รถจักรยานยนต์,16126560,0:00,K,0,0,0
11177202,13.668101,100.604764,2021-02-12,รถจักรยานยนต์,16130880,0:00,K,0,0,0
11177271,13.785258,100.824404,2021-02-18,รถจักรยานยนต์,16136064,0:00,K,0,0,0
11177275,13.81797927,100.6535783,2021-02-18,รถจักรยานยนต์,16136064,0:00,K,0,0,0
11177281,13.829825,100.551898,2021-02-18,รถจักรยานยนต์,16136064,0:00,K,0,0,0
11177296,13.810516,100.664384,2021-02-19,รถจักรยานยนต์,16136928,0:00,K,0,0,0
11177298,13.830062,100.738156,2021-02-20,รถจักรยานยนต์,16137792,0:00,K,0,0,0
11177310,13.746943,100.755261,2021-02-20,รถจักรยานยนต์,16137792,0:00,K,0,0,0
11177329,13.650197,100.489539,2021-02-21,รถจักรยานยนต์,16138656,0:00,K,0,0,0
11177342,13.741498,100.61714,2021-02-23,รถจักรยานยนต์,16140384,0:00,K,0,0,0
11177370,13.64053038,100.3799876,2021-02-25,รถจักรยานยนต์,16142112,0:00,K,0,0,0
11177383,13.822937,100.75357,2021-02-27,ไม่ระบุพาหนะ,16143840,0:00,K,0,0,0
11177385,13.80347845,100.7417355,2021-02-27,รถจักรยานยนต์,16143840,0:00,K,0,0,0
11177395,13.76641518,100.4683359,2021-02-28,รถจักรยานยนต์,16144704,0:00,K,0,0,0
11177419,13.6901214,100.487733,2021-03-03,รถจักรยานยนต์,16147296,0:00,K,0,0,0
11177428,13.6805943,100.4769374,2021-03-03,รถจักรยานยนต์,16147296,0:00,K,0,0,0
11177429,13.74346488,100.447068,2021-03-03,รถจักรยานยนต์,16147296,0:00,K,0,0,0
11177436,13.692855,100.697186,2021-03-04,รถจักรยานยนต์,16148160,0:00,K,0,0,0
11177450,13.725549,100.468007,2021-03-06,รถจักรยานยนต์,16149888,0:00,K,0,0,0
11177454,13.722487,100.734445,2021-03-06,รถจักรยานยนต์,16149888,0:00,K,0,0,0
11177466,13.754582,100.558405,2021-03-07,รถจักรยานยนต์,16150752,0:00,K,0,0,0
11177474,13.760489,100.55495,2021-03-07,รถจักรยานยนต์,16150752,0:00,K,0,0,0
11177478,13.7321,100.576223,2021-03-07,รถจักรยานยนต์,16150752,0:00,K,0,0,0
11177488,13.735822,100.802381,2021-03-09,รถจักรยานยนต์,16152480,0:00,K,0,0,0
11177496,13.61697409,100.3840663,2021-03-09,รถจักรยานยนต์,16152480,0:00,K,0,0,0
11177517,13.66642444,100.4058213,2021-03-12,รถจักรยานยนต์,16155072,0:00,K,0,0,0
11177519,13.74517695,100.7613065,2021-03-12,รถจักรยานยนต์,16155072,0:00,K,0,0,0
11177533,13.79495557,100.5269127,2021-03-13,รถจักรยานยนต์,16155936,0:00,K,0,0,0
11177543,13.909187,100.617575,2021-03-13,รถจักรยานยนต์,16155936,0:00,K,0,0,0
11177563,13.70093315,100.6463216,2021-03-15,รถจักรยานยนต์,16157664,0:00,K,0,0,0
11177566,13.77473949,100.8153477,2021-03-15,รถจักรยานยนต์,16157664,0:00,K,0,0,0
11182491,13.740959,100.600809,2021-01-02,รถจักรยานยนต์,16095456,0:00,K,0,0,0
11182500,13.818493,100.902158,2021-01-16,รถจักรยานยนต์,16107552,0:00,K,0,0,0
11182556,13.63888075,100.4337944,2021-04-06,รถจักรยานยนต์,16176672,0:00,K,0,0,0
11182578,13.775582,100.841455,2021-06-14,รถจักรยานยนต์,16236288,0:00,K,0,0,0
11182632,13.750942,100.704681,2021-02-08,รถจักรยานยนต์,16127424,0:00,K,0,0,0
11180072,13.73187017,100.746546,2021-01-17,รถจักรยานยนต์,16108416,0:00,K,0,0,0
11180077,13.82398537,100.7582445,2021-03-01,"รถบรรทุกขนาดเล็ก/รถตู้, รถบรรทุกหนัก, รถเพื่อการเกษตร and 2 more",16145568,0:00,K,0,0,0
11180083,13.859349,100.859889,2021-09-26,รถจักรยานยนต์,16326144,0:00,K,0,0,0
11180098,13.610957,100.516414,2021-08-16,รถจักรยานยนต์,16290720,0:00,K,0,0,0
11180103,13.735983,100.547484,2021-03-16,รถจักรยานยนต์,16158528,0:00,K,0,0,0
11180105,13.839307,100.773664,2021-04-22,รถจักรยานยนต์,16190496,0:00,K,0,0,0
11180120,13.68331051,100.3442844,2021-09-19,รถจักรยานยนต์,16320096,0:00,K,0,0,0
11180126,13.704801,100.588658,2021-03-21,รถจักรยานยนต์,16162848,0:00,K,0,0,0
11180132,13.84719,100.646384,2021-07-19,รถจักรยานยนต์,16266528,0:00,K,0,0,0
11180134,13.70995945,100.3957215,2021-02-05,รถจักรยานยนต์,16124832,0:00,K,0,0,0
11180136,13.821275,100.901604,2021-06-21,รถจักรยานยนต์,16242336,0:00,K,0,0,0
11180140,13.819096,100.734022,2021-05-06,รถจักรยานยนต์,16202592,0:00,K,0,0,0
11180144,13.64048737,100.4321673,2021-02-04,รถจักรยานยนต์,16123968,0:00,K,0,0,0
11180156,13.754848,100.469346,2021-01-07,รถจักรยานยนต์,16099776,0:00,K,0,0,0
11180168,13.98667284,100.6267465,2021-02-22,รถจักรยานยนต์,16139520,0:00,K,0,0,0
11180174,13.668993,100.803117,2021-04-13,รถจักรยานยนต์,16182720,0:00,K,0,0,0
11180178,13.919428,100.559984,2021-02-05,รถจักรยานยนต์,16124832,0:00,K,0,0,0
11180185,14.131382,100.754974,2021-08-07,รถจักรยานยนต์,16282944,0:00,K,0,0,0
11180201,13.753799,100.792459,2021-07-04,รถจักรยานยนต์,16253568,0:00,K,0,0,0
11180205,13.792815,100.327404,2021-08-29,รถจักรยานยนต์,16301952,0:00,K,0,0,0
11180207,13.1404729,101.0026172,2021-01-30,รถจักรยานยนต์,16119648,0:00,K,0,0,0
11180229,13.897855,100.429783,2021-04-04,รถจักรยานยนต์,16174944,0:00,K,0,0,0
11180231,13.82211695,100.5057883,2021-08-04,รถจักรยานยนต์,16280352,0:00,K,0,0,0
11180233,13.510714,102.175051,2021-09-18,คนเดินเท้า,16319232,0:00,K,0,1,0
11180239,13.95430648,100.8409185,2021-04-14,รถจักรยานยนต์,16183584,0:00,K,0,0,0
11180285,13.81889,100.411948,2021-06-08,รถจักรยานยนต์,16231104,0:00,K,0,0,0
11182836,13.760184,100.799857,2021-07-15,รถจักรยานยนต์,16263072,0:00,K,0,0,0
11182841,13.68130405,100.3452316,2021-04-19,รถจักรยานยนต์,16187904,0:00,K,0,0,0
11182853,13.75119,100.560767,2021-07-10,รถจักรยานยนต์,16258752,0:00,K,0,0,0
11182867,13.752655,100.550858,2021-08-25,รถจักรยานยนต์,16298496,0:00,K,0,0,0
11182891,13.67272,100.606603,2021-01-23,รถจักรยานยนต์,16113600,0:00,K,0,0,0
11182904,13.759319,100.600843,2021-05-08,รถจักรยานยนต์,16204320,0:00,K,0,0,0
11182907,13.787878,100.618281,2021-05-13,รถจักรยานยนต์,16208640,0:00,K,0,0,0
11182911,13.725463,100.567528,2021-03-22,รถจักรยานยนต์,16163712,0:00,K,0,0,0
11182921,13.74986304,100.4786544,2021-08-19,รถจักรยานยนต์,16293312,0:00,K,0,0,0
11182931,13.718996,100.670927,2021-03-06,รถจักรยานยนต์,16149888,0:00,K,0,0,0
11182949,13.694053,100.407386,2021-08-19,รถจักรยานยนต์,16293312,0:00,K,0,0,0
11182954,13.755105,100.729571,2021-07-06,รถจักรยานยนต์,16255296,0:00,K,0,0,0
11182955,13.753277,100.700561,2021-07-11,รถจักรยานยนต์,16259616,0:00,K,0,0,0
11182963,13.81562,100.735058,2021-04-13,รถจักรยานยนต์,16182720,0:00,K,0,0,0
11183000,13.693587,100.47988,2021-09-10,รถจักรยานยนต์,16312320,0:00,K,0,0,0
11183025,13.677426,100.546417,2021-08-12,รถจักรยานยนต์,16287264,0:00,K,0,0,0
11183036,13.709166,100.667465,2021-03-11,รถจักรยานยนต์,16154208,0:00,K,0,0,0
11183043,13.657114,100.481576,2021-08-22,รถจักรยานยนต์,16295904,0:00,K,0,0,0
11183056,13.64497093,100.4146213,2021-07-05,รถจักรยานยนต์,16254432,0:00,K,0,0,0
11183057,13.71075,100.470209,2021-07-01,รถจักรยานยนต์,16250976,0:00,K,0,0,0
11183103,13.733151,100.699166,2021-03-16,รถจักรยานยนต์,16158528,0:00,K,0,0,0
11183106,13.677986,100.67407,2021-04-13,ไม่ระบุพาหนะ,16182720,0:00,K,0,0,0
11183109,13.829259,100.866421,2021-02-16,รถจักรยานยนต์,16134336,0:00,K,0,0,0
11183127,13.77481113,100.5595981,2021-09-14,รถจักรยานยนต์,16315776,0:00,K,0,0,0
11183136,13.73923658,100.5892519,2021-02-17,รถจักรยานยนต์,16135200,0:00,K,0,0,0
